@relation labeled_data_noextras-random.arff

@attribute post_count numeric
@attribute follower_count numeric
@attribute following_count numeric
@attribute anonymous_pic numeric
@attribute is_private numeric
@attribute is_business numeric
@attribute is_verified numeric
@attribute following_tags_count numeric
@attribute usertags_count numeric
@attribute has_highlight_reels numeric
@attribute class {'authentic','poor'}
@data
2,0,75,0,1,0,0,0,0,0,'poor'
0,8,79,1,0,0,0,0,0,0,'authentic'
379,5461,807,0,0,1,0,1,334,1,'authentic'
744,16729,3365,0,0,1,0,0,178,1,'authentic'
8,106,26,0,0,0,0,1,0,0,'poor'
551,7453,609,0,0,1,0,0,205,0,'authentic'
1407,522,879,0,0,1,0,3,11,1,'poor'
140,129,118,0,0,0,0,3,4,0,'poor'
4,18,102,0,0,0,0,6,0,0,'poor'
383,743,2065,0,0,0,0,2,13,0,'poor'
2688,500,570,0,1,0,0,1,0,0,'authentic'
87,4087,869,0,0,1,0,4,2,1,'poor'
29,1355,524,0,0,0,0,0,35,1,'poor'
659,400,1438,0,0,0,0,10,28,0,'poor'
2474,1115,1580,0,0,0,0,3,82,1,'authentic'
161,81,22,0,0,0,0,0,0,0,'poor'
2,858,4882,0,0,0,0,0,18,0,'poor'
548,146,182,0,1,0,0,0,0,0,'poor'
0,457,3919,0,0,0,0,5,27,0,'poor'
170,313,1768,0,0,0,0,58,1,0,'poor'
150,322,262,0,0,1,0,0,74,1,'poor'
446,6731,1600,0,0,1,0,0,12,1,'authentic'
158,6305,1028,0,0,1,0,0,5,1,'authentic'
2,2,154,0,1,0,0,3,0,0,'poor'
16,83,222,0,1,0,0,2,0,0,'poor'
31,824,3561,0,0,0,0,0,12,0,'poor'
91,210,259,0,0,0,0,1,2,0,'poor'
23,114,419,0,1,0,0,0,0,0,'poor'
293,343,750,0,0,0,0,3,2,0,'poor'
763,3430,1772,0,0,1,0,1,102,1,'poor'
89,303,759,0,0,0,0,0,6,1,'poor'
242,43855,2736,0,0,1,0,9,2843,0,'authentic'
39,160,246,0,0,0,0,0,0,0,'poor'
23,9919,2219,0,0,0,0,0,14,1,'authentic'
80,190,776,0,0,1,0,0,0,1,'poor'
2,10,72,1,0,0,0,0,0,0,'authentic'
9,475,830,0,0,1,0,0,0,0,'poor'
107,1381,1389,0,0,1,0,0,3,1,'poor'
33,935,1052,0,0,1,0,1,12,1,'poor'
0,47,110,0,0,0,0,0,0,0,'poor'
81,501,217,0,0,0,0,6,8,1,'poor'
182,5376,6703,0,0,0,0,0,132,1,'authentic'
21,776,4547,0,0,1,0,6,1,1,'poor'
120,507,669,0,0,0,0,0,4,0,'poor'
23,180,549,0,0,1,0,1,2,0,'poor'
24,237,53,0,0,1,0,1,2,0,'poor'
99,184,133,0,0,1,0,0,6,1,'poor'
1,58,243,0,0,1,0,0,0,0,'poor'
196,854,592,0,0,1,0,0,8,0,'poor'
66,168,308,0,1,0,0,0,0,0,'poor'
338,232,374,0,1,0,0,0,0,0,'poor'
289,783,560,0,0,0,0,1,22,1,'poor'
66,1074,2511,0,0,1,0,3,0,0,'poor'
9,28,83,1,0,0,0,1,1,0,'authentic'
2,0,353,0,1,0,0,0,0,0,'poor'
49,547,543,0,0,0,0,0,53,1,'poor'
340,67,146,0,1,0,0,0,0,0,'poor'
212,1043,397,0,0,0,0,0,6,0,'poor'
284,958,942,0,0,1,0,1,42,0,'poor'
409,235,253,0,0,0,0,0,16,1,'poor'
273,1440,1314,0,0,0,0,4,67,1,'poor'
431,904,5290,0,0,0,0,5,146,0,'poor'
2,177,342,0,1,0,0,0,0,0,'poor'
0,22,289,0,1,0,0,0,0,0,'poor'
0,35,57,1,0,0,0,0,0,0,'authentic'
9,61,97,0,0,1,0,0,0,0,'poor'
1,417,1583,0,0,0,0,0,0,0,'poor'
58,1682,653,0,0,1,0,0,23,0,'poor'
1,13,43,0,1,0,0,0,0,0,'poor'
835,543,1103,0,0,0,0,0,288,0,'authentic'
116,104,551,0,0,0,0,4,0,0,'poor'
269,212,568,0,1,0,0,2,0,0,'poor'
145,106,346,0,1,0,0,2,0,0,'poor'
53,57,94,0,0,0,0,0,10,0,'poor'
2,0,75,0,1,0,0,0,0,0,'poor'
82,121,279,0,0,0,0,0,14,0,'poor'
75,435,419,0,1,0,0,0,0,0,'poor'
13,28,88,0,0,0,0,0,0,0,'poor'
247,130,229,0,0,0,0,5,6,0,'poor'
257,383,847,0,1,0,0,9,0,0,'poor'
7,201,1220,0,1,0,0,6,0,0,'poor'
204,7975,592,0,0,0,0,0,86,1,'authentic'
338,4797,961,0,0,1,0,5,16,0,'poor'
185,435,535,0,0,0,0,1,11,0,'poor'
908,1645,1045,0,0,0,0,0,3,1,'poor'
182,186,233,0,1,0,0,2,0,0,'poor'
15,821,4030,0,0,1,0,0,5,0,'poor'
8,1146,775,0,0,1,0,0,85,0,'poor'
38,529,261,0,0,0,0,7,242,0,'authentic'
20,122,106,0,1,0,0,0,0,0,'poor'
75,56,67,0,1,0,0,0,0,0,'poor'
58,709,2682,0,1,0,0,0,0,0,'poor'
570,202,371,0,0,0,0,0,3,0,'poor'
57,2788,5179,0,0,0,0,0,0,0,'poor'
534,370,2246,0,1,0,0,1,0,0,'poor'
155,33,262,0,1,0,0,1,0,0,'poor'
106,2224,4748,0,0,0,0,26,1,1,'poor'
1497,1141,2427,0,0,0,0,3,55,1,'poor'
0,89,364,0,0,0,0,0,0,0,'poor'
0,88,35,1,0,0,0,15,8,0,'authentic'
399,1755,2401,0,0,1,0,0,409,1,'authentic'
191,169,765,0,0,0,0,0,2,0,'poor'
180,89,79,0,0,0,0,4,3,0,'poor'
0,111,306,0,0,1,0,0,0,0,'poor'
85,2366,1549,0,0,0,0,0,5,1,'poor'
495,70,99,0,0,0,0,0,0,0,'poor'
13,589,1083,0,0,1,0,0,3,1,'poor'
3,112,50,0,0,0,0,1,0,0,'poor'
62,111,495,0,1,0,0,1,0,0,'poor'
244,220,400,0,1,0,0,1,0,0,'poor'
1,22,49,0,0,0,0,0,0,0,'poor'
181,467,1958,0,0,0,0,0,21,0,'poor'
53,120,179,0,1,0,0,3,0,0,'poor'
143,470,1257,0,1,0,0,9,0,0,'poor'
382,518,544,0,0,0,0,0,23,1,'poor'
1899,1153,1239,0,0,0,0,7,60,0,'poor'
142,611,569,0,1,0,0,0,0,0,'poor'
0,222,99,0,0,0,0,0,21,0,'poor'
276,1145,7381,0,0,1,0,17,0,1,'poor'
165,498,250,0,0,0,0,0,11,0,'poor'
31,44,71,0,0,0,0,0,1,0,'poor'
51,41,76,0,1,0,0,2,0,0,'poor'
85,25,236,0,1,0,0,9,0,0,'poor'
12,121,114,0,1,0,0,0,0,0,'poor'
360,171,170,0,1,0,0,0,0,0,'poor'
226,950,785,0,0,1,0,6,42,1,'poor'
40,219,567,0,0,0,0,0,12,0,'poor'
2,4,12,0,0,0,0,0,0,0,'poor'
5,109,190,0,0,0,0,0,0,0,'poor'
453,295,455,0,0,0,0,3,12,1,'poor'
1,17,63,0,0,1,0,13,0,1,'poor'
52,880,1022,0,1,0,0,5,0,0,'poor'
391,112,338,0,1,0,0,1,0,0,'poor'
40,344,533,0,0,1,0,17,33,0,'poor'
205,5379,3315,0,0,0,0,1,16,1,'poor'
960,370,674,0,1,0,0,0,0,0,'poor'
122,1504,4740,0,0,1,0,4,45,1,'poor'
9,6042,2601,0,0,0,0,15,18,1,'authentic'
86,1578,317,0,0,1,0,0,31,0,'poor'
18,15,80,0,0,0,0,0,0,1,'poor'
635,2480,823,0,0,1,0,1,100,1,'poor'
3,65,193,0,1,0,0,0,0,0,'poor'
0,12,39,0,0,0,0,0,0,0,'poor'
0,9,245,1,1,0,0,16,0,0,'authentic'
16,3408,1009,0,0,1,0,1,270,1,'authentic'
28,918,1173,0,1,0,0,1,0,0,'poor'
48,142,212,0,0,0,0,6,10,0,'poor'
80,421,605,0,0,0,0,0,0,0,'poor'
11,42,124,0,1,0,0,3,0,0,'poor'
182,134,343,0,0,0,0,4,28,0,'poor'
15,38,57,0,1,0,0,0,0,0,'poor'
139,4392,2980,0,0,0,0,0,17,0,'poor'
140,387,1465,0,0,0,0,1,17,0,'poor'
102,279,436,0,1,0,0,62,0,0,'poor'
52,323,376,0,1,0,0,0,0,0,'poor'
0,7,21,1,0,0,0,0,0,0,'authentic'
106,110,241,0,1,0,0,0,0,0,'poor'
0,240,867,0,1,0,0,0,0,0,'poor'
0,0,423,0,1,0,0,0,0,0,'poor'
4,106,126,1,0,0,0,5,2,0,'authentic'
16,291,472,0,0,1,0,0,20,0,'poor'
740,1157,478,0,0,0,0,0,66,0,'poor'
259,267,1016,0,0,0,0,12,0,0,'poor'
0,1,563,0,1,0,0,0,0,0,'poor'
36,22,54,1,0,0,0,0,0,0,'authentic'
47,185,189,0,0,0,0,0,49,0,'poor'
1015,434,988,0,1,0,0,1,0,0,'poor'
138,2120,1270,0,0,1,0,22,134,0,'poor'
318,195,240,0,1,0,0,0,0,0,'poor'
107,207,693,0,0,0,0,6,15,0,'poor'
93,3147,3967,0,0,1,0,16,8,1,'poor'
4,799,2806,0,0,0,0,1,0,0,'poor'
280,238,406,0,0,0,0,0,12,1,'poor'
40,3040,1357,0,0,0,0,0,0,1,'poor'
858,57939,708,0,0,1,0,0,1033,1,'authentic'
148,105,275,0,0,0,0,0,8,0,'poor'
657,506,641,0,0,1,0,0,4,0,'poor'
47,330,452,0,0,0,0,0,19,0,'poor'
127,306,401,0,1,0,0,0,0,0,'poor'
15,475,3988,0,0,0,0,0,0,0,'poor'
7,239,290,0,0,0,0,0,0,0,'poor'
104,176,335,0,0,1,0,0,0,1,'poor'
175,86,356,0,1,0,0,3,0,0,'poor'
553,248,1969,0,0,0,0,5,2,0,'poor'
1142,153,298,0,0,0,0,0,38,0,'poor'
65,2368,1094,0,0,0,0,6,57,1,'poor'
0,49,406,0,1,0,0,1,0,0,'poor'
0,365,4030,0,0,0,0,51,2,0,'poor'
61,55,191,0,1,0,0,4,0,0,'poor'
0,2,32,1,1,0,0,0,0,0,'authentic'
15,68,675,0,0,0,0,1,0,0,'poor'
30,5523,3852,0,0,1,0,1,73,1,'poor'
256,10572,431,0,0,0,0,0,504,1,'authentic'
871,170,269,0,0,0,0,2,2,0,'poor'
2420,3170,1190,0,0,0,0,0,256,1,'authentic'
424,285,1804,0,0,0,0,1,16,1,'poor'
185,2608,3884,0,0,1,0,0,80,1,'poor'
27,1,50,1,1,0,0,0,0,0,'authentic'
323,1425,2486,0,0,1,0,0,56,0,'poor'
36,248,4203,0,0,0,0,0,0,0,'poor'
2,6,10,0,0,0,0,0,0,0,'poor'
38,576,786,0,0,1,0,1,3,0,'poor'
8,187,205,0,0,0,0,0,62,0,'poor'
0,17,76,0,0,0,0,0,0,0,'poor'
109,405,477,0,0,1,0,7,14,1,'poor'
1842,128,1337,0,1,0,0,10,0,0,'poor'
0,3,51,1,0,0,0,0,0,0,'authentic'
0,3,33,1,1,0,0,0,0,0,'authentic'
211,649,322,0,0,0,0,5,2,1,'poor'
192,309,381,0,0,0,0,0,62,1,'poor'
178,1118,4871,0,0,0,0,6,2,0,'poor'
372,39,139,0,0,0,0,0,0,0,'poor'
239,1174,366,0,0,0,0,8,47,1,'poor'
249,151,371,0,1,0,0,0,0,0,'poor'
22,295,453,0,1,0,0,0,0,0,'poor'
3,24,97,0,1,0,0,2,0,0,'poor'
168,97,470,0,0,0,0,0,10,0,'poor'
183,128,143,0,0,0,0,0,34,0,'poor'
155,216,1021,0,1,0,0,0,0,0,'poor'
41,244,648,0,1,0,0,1,0,0,'poor'
68,87,264,0,0,0,0,0,0,0,'poor'
303,853,1049,0,0,0,0,0,59,0,'poor'
282,183,464,0,0,0,0,0,19,0,'poor'
78,70,584,0,1,0,0,0,0,0,'poor'
0,4,60,0,1,0,0,2,0,0,'poor'
763,10681,6392,0,0,1,0,3,307,1,'authentic'
365,177,137,0,0,0,0,7,4,1,'poor'
238,2983,484,0,0,1,0,0,81,1,'poor'
0,7,102,0,1,0,0,0,0,0,'poor'
1,35,41,0,0,0,0,0,1,0,'poor'
21,429,7483,0,0,0,0,37,0,0,'poor'
495,1106,1859,0,0,0,0,0,28,0,'poor'
66,577,287,0,0,1,0,1,0,1,'poor'
231,2536,2200,0,0,1,0,2,501,1,'authentic'
6,36,132,1,0,0,0,0,0,0,'authentic'
12,3,8,0,1,0,0,0,0,0,'poor'
94,1098,3077,0,0,1,0,15,29,1,'poor'
255,127,293,0,1,0,0,0,0,0,'poor'
3,190,2282,0,1,0,0,1,0,0,'poor'
108,446,707,0,0,0,0,6,4,0,'poor'
17,49,198,0,1,0,0,6,0,0,'poor'
77,156,236,0,0,1,0,0,1,0,'poor'
348,98,1323,0,1,0,0,10,0,0,'poor'
137,796,1928,0,0,1,0,0,2,0,'poor'
6,269,1363,0,0,0,0,0,0,0,'poor'
18,202,246,0,0,1,0,0,2,0,'poor'
1048,1305,2538,0,0,0,0,0,296,1,'authentic'
64,196,1330,0,1,0,0,0,0,0,'poor'
66,224,219,0,0,0,0,0,75,1,'poor'
199,143,1350,0,1,0,0,1,0,0,'poor'
7,65,336,0,0,1,0,0,0,0,'poor'
5,27,232,0,1,0,0,0,0,0,'poor'
68,167,191,0,1,0,0,0,0,0,'poor'
18,1017,6676,0,0,0,0,20,0,0,'poor'
116,215,234,0,0,1,0,0,36,0,'poor'
115,535,222,0,0,1,0,0,2,1,'poor'
248,556,517,0,0,0,0,2,67,0,'poor'
964,9031,1327,0,0,1,0,1,197,1,'authentic'
0,36,224,0,0,0,0,1,0,0,'poor'
131,48,318,0,1,0,0,0,0,0,'poor'
0,49,403,0,1,0,0,0,0,0,'poor'
796,42,5331,0,1,0,0,0,0,0,'poor'
13,908,1055,0,0,1,0,2,2,1,'poor'
0,0,101,0,1,0,0,0,0,0,'poor'
188,54,230,0,1,0,0,0,0,0,'poor'
3,40,249,0,0,0,0,0,0,0,'poor'
517,666,1010,0,1,0,0,0,0,0,'poor'
2729,472,404,0,1,0,0,0,0,0,'authentic'
22,16,119,0,0,0,0,2,0,0,'poor'
72,24,123,0,1,0,0,0,0,0,'poor'
263,321,322,0,1,0,0,4,0,0,'poor'
361,335,695,0,1,0,0,0,0,0,'poor'
4,31,10,0,1,0,0,0,0,0,'poor'
2,451,1402,0,0,0,0,0,0,0,'poor'
40,203,503,0,0,1,0,0,0,0,'poor'
667,651,1612,0,1,0,0,0,0,0,'poor'
42,131,90,0,0,1,0,2,0,1,'poor'
29,268,350,0,0,0,0,0,0,0,'poor'
594,851,1218,0,0,0,0,0,51,0,'poor'
659,331,451,0,0,0,0,0,16,1,'poor'
122,5086,1582,0,0,1,0,0,7,0,'poor'
832,317,869,0,1,0,0,5,0,0,'poor'
1868,467,2317,0,1,0,0,0,0,0,'poor'
586,21605,2329,0,0,1,0,0,77,1,'authentic'
3,43,184,0,0,0,0,1,0,0,'poor'
0,0,5,1,0,0,0,0,0,0,'authentic'
45,261,1415,0,0,1,0,0,6,0,'poor'
153,537,522,0,0,1,0,1,23,0,'poor'
21,34,133,0,1,0,0,0,0,0,'poor'
101,1099,2082,0,0,0,0,0,0,0,'poor'
1434,2061,796,0,0,0,0,2,128,1,'poor'
1,8,61,0,1,0,0,0,0,0,'poor'
48,398,464,0,1,0,0,4,0,0,'poor'
22,909,606,0,0,1,0,5,9,0,'poor'
0,39,94,0,1,0,0,0,0,0,'poor'
251,912,781,0,0,0,0,0,68,0,'poor'
39,474,349,0,1,0,0,0,0,0,'poor'
45,375,1750,0,0,0,0,1,0,0,'poor'
359,526,455,0,0,0,0,0,1,0,'poor'
387,113,182,0,0,0,0,0,32,0,'poor'
297,5796,1288,0,0,0,0,0,16,1,'authentic'
0,78,2654,0,0,0,0,1,0,1,'poor'
2414,13152,1876,0,0,1,0,20,68,1,'authentic'
0,5,87,1,0,0,0,0,0,0,'authentic'
1,48,938,0,0,0,0,0,0,1,'poor'
137,112,183,0,0,0,0,15,0,1,'poor'
39,28,79,0,1,0,0,0,0,0,'poor'
283,1081,936,0,0,0,0,9,100,1,'poor'
3,182,82,0,0,0,0,0,2,0,'poor'
110,271,1328,0,0,0,0,3,10,0,'poor'
626,25,93,0,1,0,0,0,0,0,'poor'
815,6674,1021,0,0,1,0,0,267,1,'authentic'
1,37,89,0,1,0,0,0,0,0,'poor'
100,706,732,0,0,1,0,1,29,0,'poor'
39,305,621,0,1,0,0,8,0,0,'poor'
1,20,177,0,0,1,0,0,0,0,'poor'
1,23,568,0,0,0,0,0,0,0,'poor'
0,95,593,1,0,0,0,6,0,0,'authentic'
50,201,450,0,1,0,0,0,0,0,'poor'
74,353,1497,0,1,0,0,11,0,0,'poor'
20,366,1498,0,0,0,0,0,0,1,'poor'
935,767,691,0,0,0,0,0,76,1,'poor'
656,208,927,0,0,1,0,2,5,0,'poor'
1,150,1704,0,0,0,0,0,0,0,'poor'
0,17,157,1,0,0,0,0,0,0,'authentic'
42,710,599,0,0,1,0,0,119,0,'poor'
646,570,983,0,0,0,0,3,24,0,'poor'
208,4667,1945,0,0,0,0,1,7,1,'poor'
5,47,89,1,0,0,0,0,0,0,'authentic'
1,138,1464,0,1,0,0,0,0,0,'poor'
626,349,450,0,1,0,0,1,0,0,'poor'
0,6,23,1,0,0,0,0,1,0,'authentic'
163,1707,844,0,0,1,0,0,301,0,'authentic'
846,1025,969,0,0,1,0,0,169,1,'authentic'
1401,36358,1308,0,0,1,0,1,983,1,'authentic'
102,41,77,0,0,0,0,2,3,0,'poor'
75,13,27,0,0,0,0,0,0,0,'poor'
72,140,1201,0,1,0,0,1,0,0,'poor'
1929,14627,5175,0,0,1,0,19,5355,1,'authentic'
12,66,81,0,0,1,0,4,0,0,'poor'
942,401,873,0,0,0,0,1,75,0,'poor'
1122,124,548,0,1,0,0,0,0,0,'poor'
101,289,1774,0,1,0,0,0,0,0,'poor'
0,9,321,1,1,0,0,0,0,0,'authentic'
23,57,127,0,1,0,0,7,0,0,'poor'
1,75,214,0,0,0,0,0,0,0,'poor'
118,99,173,0,0,0,0,1,3,0,'poor'
4,168,508,0,1,0,0,3,0,0,'poor'
0,66,93,0,0,0,0,0,0,0,'poor'
0,180,1221,0,1,0,0,0,0,0,'poor'
70,864,2785,0,0,1,0,0,5,0,'poor'
14,142,248,0,1,0,0,0,0,0,'poor'
1243,1455,854,0,0,0,0,2,48,1,'poor'
1,55,259,0,0,0,0,5,0,0,'poor'
53,434,411,0,0,1,0,9,5,1,'poor'
11,1,282,0,1,0,0,6,0,0,'poor'
3290,8,484,0,1,0,0,2,0,0,'authentic'
547,1279,2160,0,1,0,0,12,0,0,'poor'
0,426,1020,0,0,0,0,16,5,0,'poor'
81,466,1921,0,0,0,0,0,0,1,'poor'
61,6876,1302,0,0,1,0,6,3,0,'authentic'
66,274,331,0,1,0,0,0,0,0,'poor'
223,60,261,0,0,0,0,1,1,0,'poor'
285,845,721,0,0,0,0,0,155,0,'poor'
456,12509,4496,0,0,1,0,1,357,1,'authentic'
165,1680,1332,0,0,0,0,0,5,0,'poor'
3,18,274,0,1,0,0,52,0,0,'poor'
69,5393,165,0,0,1,0,9,4,1,'poor'
970,2016,1028,0,0,1,0,0,872,1,'authentic'
121,2607,1535,0,0,1,0,0,6,0,'poor'
851,248,327,0,1,0,0,7,0,0,'poor'
255,132,229,0,1,0,0,0,0,0,'poor'
587,97,292,0,1,0,0,8,0,0,'poor'
1059,268,361,0,1,0,0,0,0,0,'poor'
369,2985,1779,0,0,0,0,0,143,0,'poor'
26,2069,4071,0,0,0,0,7,0,1,'poor'
1,33,77,0,1,0,0,0,0,0,'poor'
211,1619,926,0,0,0,0,0,99,1,'poor'
63,1058,3484,0,0,1,0,0,14,1,'poor'
29,7,290,1,1,0,0,78,0,0,'authentic'
1486,1002,813,0,0,0,0,0,40,0,'poor'
76,46,166,0,1,0,0,0,0,0,'poor'
867,133,1077,0,0,0,0,6,1,0,'poor'
207,1344,885,0,0,1,0,0,24,1,'poor'
1639,2245,6756,0,0,0,0,10,3,1,'poor'
68,492,1651,0,1,0,0,0,0,0,'poor'
637,1417,2220,0,0,1,0,1,87,0,'poor'
0,30,308,0,0,0,0,1,0,0,'poor'
123,2099,6100,0,0,1,0,0,66,0,'poor'
30,1090,1110,0,0,1,0,85,2,1,'poor'
1,279,6195,0,1,0,0,0,0,0,'poor'
231,8755,6783,0,0,0,0,0,135,0,'authentic'
280,253,601,0,0,0,0,31,8,0,'poor'
533,636,3357,0,0,0,0,12,17,0,'poor'
40,111,93,0,0,1,0,3,0,0,'poor'
82,80,539,0,0,0,0,9,0,0,'poor'
108,77,1775,0,1,0,0,30,0,0,'poor'
270,166,643,0,1,0,0,1,0,0,'poor'
733,14899,1288,0,0,1,0,1,194,1,'authentic'
183,555,797,0,1,0,0,0,0,0,'poor'
298,337,982,0,0,0,0,6,122,0,'poor'
108,69,242,0,0,0,0,0,0,0,'poor'
42,52,256,0,0,0,0,0,3,0,'poor'
29,18,90,0,1,0,0,0,0,0,'poor'
0,3,23,1,0,0,0,0,0,0,'authentic'
73,2377,3154,0,0,0,0,19,2,0,'poor'
319,3520,5764,0,0,1,0,1,44,1,'poor'
3,49,262,0,0,0,0,0,25,0,'poor'
23,143,122,0,0,0,0,0,10,1,'poor'
141,182,226,0,0,1,0,2,15,0,'poor'
44,458,429,0,0,1,0,0,42,1,'poor'
235,106,499,0,0,0,0,22,3,0,'poor'
1,15,46,0,0,0,0,0,1,0,'poor'
419,2125,459,0,0,1,0,41,99,1,'poor'
214,5825,1616,0,0,0,0,7,11,1,'authentic'
81,79,385,0,1,0,0,3,0,0,'poor'
293,3819,2054,0,0,1,0,55,118,1,'poor'
762,1945,2552,0,0,1,0,0,30,0,'poor'
824,221,1254,0,1,0,0,0,0,0,'poor'
267,900,4948,0,0,1,0,0,11,0,'poor'
386,262,1212,0,1,0,0,0,0,0,'poor'
58,1505,1892,0,0,1,0,5,1,1,'poor'
2,14,28,0,1,0,0,0,0,0,'poor'
0,209,1328,0,1,0,0,34,0,0,'poor'
0,8,115,0,1,0,0,0,0,0,'poor'
309,1,38,0,1,0,0,0,0,0,'poor'
585,403,1203,0,0,0,0,7,5,1,'poor'
17,131,191,0,0,1,0,0,0,0,'poor'
217,2628,2241,0,0,1,0,65,6,1,'poor'
204,596,349,0,0,1,0,0,18,1,'poor'
413,205,604,0,1,0,0,0,0,0,'poor'
599,654,814,0,1,0,0,0,0,0,'poor'
89,94,142,0,0,0,0,0,2,0,'poor'
1110,2372,523,0,0,0,0,1,44,0,'poor'
30,44,128,0,0,0,0,0,0,0,'poor'
1,42,328,0,1,0,0,0,0,0,'poor'
89,183,376,0,0,0,0,0,5,0,'poor'
209,350,2401,0,0,0,0,0,2,1,'poor'
2199,54355,709,0,0,1,0,4,78,1,'authentic'
186,248,323,0,1,0,0,0,0,0,'poor'
64,407,275,0,0,1,0,22,62,0,'poor'
21,1408,6881,0,0,0,0,500,0,0,'poor'
15,370,248,0,0,0,0,8,0,1,'poor'
6,59,125,0,0,1,0,2,0,0,'poor'
120,2611,2131,0,0,1,0,0,6,0,'poor'
16,28,205,0,1,0,0,0,0,0,'poor'
577,806,4396,0,0,0,0,10,198,1,'authentic'
6,64,190,0,1,0,0,2,0,0,'poor'
49,14,124,0,1,0,0,2,0,0,'poor'
196,3250,4694,0,0,0,0,4,21,0,'poor'
67,147,186,0,0,0,0,2,33,0,'poor'
17,986,3315,0,0,0,0,0,3,0,'poor'
181,204,364,0,1,0,0,0,0,0,'poor'
585,728,492,0,0,0,0,0,5,0,'poor'
34,30,59,0,1,0,0,0,0,0,'poor'
72,251,912,0,0,1,0,0,8,1,'poor'
239,752,805,0,0,0,0,0,116,1,'poor'
53,29,194,0,0,0,0,0,0,0,'poor'
0,1,41,1,0,0,0,0,0,0,'authentic'
132,189,301,0,1,0,0,0,0,0,'poor'
93,589,620,0,1,0,0,0,0,0,'poor'
68,155,266,0,1,0,0,4,0,0,'poor'
277,73,247,0,0,0,0,3,9,0,'poor'
148,143,191,0,0,0,0,0,5,0,'poor'
196,27,197,0,1,0,0,0,0,0,'poor'
480,637,839,0,1,0,0,1,0,0,'poor'
492,1199,1593,0,0,0,0,56,4,0,'poor'
62,198,167,0,0,1,0,0,6,0,'poor'
53,257,349,0,1,0,0,22,0,0,'poor'
3890,17867,915,0,0,1,0,3,180,1,'authentic'
3,86,752,0,1,0,0,0,0,0,'poor'
72,1636,715,0,0,0,0,0,31,1,'poor'
0,7,204,1,1,0,0,12,0,0,'authentic'
89,914,321,0,0,1,0,2,2,1,'poor'
71,225,619,0,0,0,0,1,11,0,'poor'
47,224,670,0,0,0,0,0,13,0,'poor'
26,485,601,0,0,1,0,0,27,1,'poor'
94,1249,238,0,0,1,0,0,69,0,'poor'
161,301,747,0,0,0,0,1,36,0,'poor'
160,278,636,0,1,0,0,3,0,0,'poor'
2810,85,1639,0,1,0,0,16,0,0,'authentic'
0,27,123,0,0,0,0,0,0,0,'poor'
169,18251,3861,0,0,1,0,5,63,1,'authentic'
997,573,298,0,1,0,0,0,0,0,'poor'
8,20,68,0,0,0,0,0,0,0,'poor'
37,88,105,0,0,0,0,0,0,0,'poor'
261,109,66,0,0,0,0,0,0,0,'poor'
41,43,149,0,1,0,0,5,0,0,'poor'
21,463,1849,0,0,0,0,10,14,0,'poor'
303,46,69,0,1,0,0,2,0,0,'poor'
12,150,776,0,0,0,0,0,56,0,'poor'
52,26,27,0,0,0,0,1,0,0,'poor'
120,873,989,0,0,0,0,0,29,1,'poor'
65,171,54,0,0,1,0,1,3,1,'poor'
87,314,1133,0,0,0,0,1,0,0,'poor'
35,985,7499,0,0,0,0,0,0,0,'poor'
207,709,1325,0,1,0,0,0,0,0,'poor'
0,57,29,0,0,0,0,0,3,0,'poor'
110,2640,158,0,0,1,1,0,375,0,'authentic'
365,44,158,0,1,0,0,1,0,0,'poor'
1663,1611,691,0,0,1,0,10,51,1,'poor'
221,173,321,0,1,0,0,0,0,0,'poor'
146,795,1532,0,0,1,0,0,63,0,'poor'
630,109,212,0,0,0,0,0,1,0,'poor'
793,36,826,0,1,0,0,8,0,0,'poor'
42,1033,1262,0,0,0,0,2,12,0,'poor'
58,3110,2640,0,0,0,0,1,6,1,'poor'
0,52,80,0,0,0,0,3,0,0,'poor'
10,312,550,0,0,0,0,0,0,1,'poor'
0,2,18,1,0,0,0,0,4,0,'authentic'
189,156,327,0,0,0,0,0,3,1,'poor'
370,819,877,0,0,0,0,0,24,0,'poor'
2,22,130,0,0,0,0,0,0,0,'poor'
596,309,585,0,0,0,0,0,208,0,'authentic'
353,291,356,0,0,1,0,0,13,1,'poor'
659,1499,3961,0,0,0,0,13,64,1,'poor'
31,189,242,0,0,0,0,0,2,0,'poor'
482,527,705,0,0,0,0,0,0,1,'poor'
0,8,231,1,0,0,0,11,0,0,'authentic'
23,242,313,0,0,1,0,10,1,0,'poor'
23,100,725,0,0,1,0,12,1,0,'poor'
341,11380,1474,0,0,1,0,13,164,1,'authentic'
619,6956,3212,0,0,1,0,4,58,0,'authentic'
3508,86896,5895,0,0,1,0,115,28435,1,'authentic'
605,11400,3983,0,0,1,0,2,15,1,'authentic'
439,4099,966,0,0,0,0,0,109,1,'poor'
5389,113318,770,0,0,0,0,0,274,1,'authentic'
16,458,5450,0,0,0,0,0,0,0,'poor'
156,222,203,0,1,0,0,0,0,0,'poor'
125,1386,4956,0,0,0,0,0,2,0,'poor'
590,8641,3045,0,0,1,0,12,788,1,'authentic'
1290,18303,4264,0,0,1,0,0,30,1,'authentic'
512,16367,3412,0,0,1,0,8,528,1,'authentic'
88,128,382,0,1,0,0,0,0,0,'poor'
5,214,791,0,0,0,0,2,0,1,'poor'
1,88,265,0,0,0,0,0,0,0,'poor'
325,22207,1726,0,0,1,0,3,108,1,'authentic'
